id_store_locator,latitude,longitude,store_name,retek_code,storeId,shop_opens_days,open_timings,closing_time,pincode,search_word,address,phone_number,store_manager_contact,whatsapp_number,store_image,gender,is_omnienable,hyperlocal_enabled,alteration,is_active,id_brand,distance,is_express_delivery_flag,static_msg,timeLineMsg
1844,18.299711,83.894638,"Peter England, Srikakulam",309707,309707,,,,532001,"New Colony, Srikakulam","Peter England Showroom,Palakonda Road, Opp: Krishna Park, New Colony",8942228699,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.336744505298143,0,,
6011,18.29999,83.894424,Peter England Srikakulam,0041,0041,,,,532001,,"D NO 5-1-82, Palakonda road, Srikakulam
",8942224311,9959641304,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.357121456501805,0,,
5959,18.11672,83.405281,Peter England VIZIANAGARAM,12,12,,,,535001,,"Peter England VIZIANAGARAM #6-8-42,M.G.ROAD VIZIANAGARAM
",08922-235500,08922-235500,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,0.6575357180184538,0,,
472,17.715937,83.30262,"PE Mainline Maharanipeta , Visakhapatnam",61402,61402,,,,530002,"Siripuram, Vizag, 530021"," Peter England, 29-2-16,Prakashraopeta Jagadamba Jn Visakhapatnam-530002",0891-2701002,9911857015,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,2.3297430943081125,0,,
3898,17.715937,83.30262,"Peter England Store, Prakasraopetha, Vizag",61402,61402,,,,530020," Prakasraopetha, Vizag","29-2-16, Prakashraopetha, Maharanipeta (P.O.), Vishakapatnam - 530 020.",7794942899,7794942899,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,2.3297430943081125,0,,
3899,17.734112,83.31839,"Peter England Store, CMR Central Mall, Vizag",62333,62333,,,,530013," CMR Central Mall, Vizag","Shop No. 7, 2nd Floor, CMR Central Mall, New Resapuvanipalem, Visakhapatnam - 530 013.",,9019156785,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,4.605107192291714,0,,
393,17.734528,83.318581,"PE Mainline CMR Mall,Visakhapatnam",62333,62333,,,,530013,"CMR City Centre Mall, Vizag"," Peter England, CMR CENTRAL Mall,2nd Floor Shop no 7 New resvanipalem Vizag-530013",0891-3095424,9019156785,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,4.645899032646359,0,,
567,17.684629,83.215202,"PE Mainline GAJUWAKA, Vizag",62608,62608,,,,530026,"Gajuwaka, Vizag, 530025"," Peter England, 10-9-34,Opp Fruit Market New Gajuwaka Vizag-530026",0891-2511508,9176239876,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.645281914554861,0,,
3900,17.684629,83.215202,"Peter England Store, Gajuwaka, Vizag",62608,62608,,,,530026," Gajuwaka, Vizag","No.10-9-34, Main Road,Gajuwaka,Vishakapatnam-530026",9177583175,9177583175,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,7.645281914554861,0,,
512,16.954395,82.234749,Peter England,61481,61481,,,,533005,"Surya Rao Peta, Kakinada, 533002","D.No. 20-1-5, Sri Complex, Subhash Road, Kakinada Main Road, Kakinada - 533 005.",0884-2345455,9290622131,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.4053531422595,0,,
3606,16.954395,82.234749,Peter England,61481,61481,,,,533005," Subhash Road, Kakinada","D.No. 20-1-5, Sri Complex, Subhash Road, Kakinada Main Road, Kakinada - 533 005.",0884-2345455,9290622131,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.4053531422595,0,,
3805,17.006945,81.782112,"Peter England Store, Rajahmundry",62302,62302,,,,533101," Rajahmundry,","7-30-14, Main Road, Opp. Bata Showroom, Rajamundhry - 533 101",,9731616696,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,12.170120489363152,0,,
560,17.006861,81.78228,"PE Mainline DHANVAIPET RD,Rajahmundry  ",62591,62591,,,,533103,"Danavaipeta, Rajahmundry, 533101"," Peter England, peter england show room , d.no : 46-7-39/3 , opp gandhi park , ground floor , danavipet , Rajahmundry-533103 , e.g.dist , Andhra pradesh",0883- 2420191,9030299134,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,12.17157344324745,0,,
3806,17.006861,81.78228,"Peter England Store, Dhanvaipet Rd,Rajahmundry",62591,62591,,,,533101," Rajahmundry,","H No:40-7-39/3, Gr Flr,Opp Gandhi Park,Dhanvaipet main road,Rajahmundry - 533101                 ",8885405491,8885405491,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,12.17157344324745,0,,
6007,17.00605,81.771622,Peter England RAJAHMUNDRY,069,069,,,,533103,,"OPP BIG BAZAAR, SYAMALA NAGAR, RAJAHMUNDRY 533103
",8886668364,8886668149,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,12.744322709363166,0,,
505,16.997694,81.773087,PE Mainline RAJAMUNDHRY,62302,62302,,,,533101,"Danavaipeta, Rajahmundry"," Peter England, 7-30-14 Opp Bata Showroom Main Road Rajhmundry-533101",0883-2474749,9731616696,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.504395377953404,0,,
598,16.48126,81.315407,"PE Mainline TADEPALLIGUDEM ROAD, TADEPALLI",62662,62662,,,,534102,"Balanagar, Tadepalligudem, 534101"," Peter England, 11-1-89/1&2 Main Road ,Opp BR Market Tadepalligudem-534102",08818-244006,9216998872,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,12.812650911566582,0,,
3858,16.48126,81.315407,"Peter England Store, Tadepalli",62662,62662,,,,534102," Tadepalli,","# 11-1-89/1 & 2, Tadepalligudem Main Road, West Godavari - 534102.",8096060264,8096060264,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,12.812650911566582,0,,
4557,16.501101,80.656799,PETER ENGLAND,63662,63662,,,,520008,530009,"Peter England Showroom, D.no.59-13-34/1A, Gayathri Nagar, Krishna, Vijayawada, Andhra Pradesh-520008
",9705826918,9705826918,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,2.276010451480642,0,,
3894,16.499001,80.652107,"Peter England Store, Ripples Mall, Vijayawada",62390,62390,,,,520010," Ripples Mall, Vijayawada","Plot No. NEW TS, No.1133, Block No.21, RW No.10, Shop No.G02, Gr Floor, Ripples Mall, Bunder Road, Vijayawada - 520 010.",9000437837,9000437837,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,2.696544736978713,0,,
595,16.501333,80.643639,"PE Mainline RIPPLES MALL-BUNDER RD, Vijayawada",62390,62390,,,,520010,"Ripples Mall, Vijayawada, 520007"," Peter England, ripples mall,mg road,vijayawada",0866-2464024,9102710320,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.041872662657485,0,,
3895,16.502832,80.640251,"Peter England Store, Labhipet, Vijayawada",62676,62676,,,,520010," Labhipet, Vijayawada","Plot no. 39-1-16, Labhipet, M.G.Road, Vijayawada - 520010.",,9724371005,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.20799863246454,0,,
612,16.502722,80.640335,"PE Mainline MG ROAD, Vijayawada - 2",62676,62676,,,,520010,"MG Road, Vijayawada"," Peter England, peter england shop D.no-39-1-16/A labbipet M.g road Vijayawada pin 520010",0866-2478188,9724371005,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.2083622909174285,0,,
2855,16.437166,80.9925,"Peter England Store, Gudivada",RKDAT000005,RKDAT000005,,,,520301, Gudivada,"D.V.S complex,eluru raod,gudivada,krishna district",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.76702730567662,0,,
3519,16.437166,80.9925,"Peter England Store, Gudivada",RKDAT000005,RKDAT000005,,,,520301, Gudivada,"D.V.S complex,eluru raod,gudivada,krishna district",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.76702730567662,0,,
6008,16.43754,80.992798,Peter England GUDIVADA,0004,0004,,,,521301,,"11/262,D.V.S COMPLEX ,ELURU ROAD GUDIVADA
",08674-241088,9951161051,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.790539666699644,0,,
6010,16.216099,81.127914,Peter England MACHIPATANAM,0066,0066,,,,521001,,"1-67,koneru centre, Vijayawada road,
",8672225567,,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,14.827079800557078,0,,
7592,16.313393,80.419212,Peter England,66357,66357,,,,522006,,"Y5 Mall,3-28-41/30/1,Brindavan Gardens Main Road Opp Syndicate bank Lakshmipuram Guntur",9398010066,,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,13.274476477245583,0,,
3521,16.302389,80.439003,"Peter Engalnd Store, Brodipet Road, Guntur",62357,62357,,,,522002," Brodipet Road, Guntur","Door No.5-98-31 & 32, Brodipet Main Road, Shankar Vilas Centre, Guntur - 522002",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.768873280341198,0,,
554,14.454139,79.983665,"PE Mainline TRUNK ROAD, Nellore",62571,62571,,,,524001,"Trunk Road, 524002"," Peter England, 14/415 Trunk Road Near Komla Vilas Nellore-524001",08612-340007,9686018640,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,1.3257635628790352,0,,
3743,14.454028,79.983749,"Peter England Store, Trunk Road, Nellore",62571,62571,,,,524001," Trunk Road, Nellore"," #14/415 Trunk Road ,Potti Sriramulu ,NELLORE ,524001",9494798949,9494798949,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,1.334801561142287,0,,
591,13.401,80.177612,"PE Mainline KAMARAJAR ST, Kancheepuram",62654,62654,,,,631501,"Kamarajar Salai, 631551, 631605, 631052, 631151, 603406, 604407"," Peter England, No.63B, Kamarajar Salai, Kanchipuram-631501",044-27222369,9941195106,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,10.41160585694439,0,,
2941,14.464278,78.824028,"Peter England Store, Kadapa, AP",RKDAT000006,RKDAT000006,,,,516003," Kadapa, AP","# 45/386/1, Beside Sub- Register office, Near ITI Circle, Balaji Nagar,  Kadapa - 516 003, AP",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.320014058307349,0,,
3605,14.464278,78.824028,"Peter England Store, Kadapa, AP",RKDAT000006,RKDAT000006,,,,516003," Kadapa, AP","# 45/386/1, Beside Sub- Register office, Near ITI Circle, Balaji Nagar,  Kadapa - 516 003, AP",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.320014058307349,0,,
6009,14.4673,78.824203,Peter England KADAPA,0005,0005,,,,516003,,"Peter England,#1/221/1,Beside Don Bosco ITI College,Sandhya Circle,RS Road,Kadapa.Ph: 8897058365
",8897058365,8919923910,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.481101772764407,0,,
433,15.8305,78.040199,"PE Mainline JYOTHI MALL, KURNOOL",62772,62772,,,,518001,"Jyothi Mall, Kurnool, 518001"," Peter England, Shop No: 10, GF, Jyoti Mall, Opp Zilla parishad, Bellary road, Kaurnool - 518001",08518-233131,9843773771,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.54111384823544,0,,
3652,15.8305,78.040199,"Peter England Store, Jyothi Mall, Kurnool",62772,62772,,,,518001," Jyothi Mall, Kurnool","Sy No. 102/2, 103/1A, 103/2A, Dno 40-322 & 323, Jyothi Mall, Bellary Road, Kurnool - 518001.",9666609783,9666609783,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,6.54111384823544,0,,
2570,15.4777,78.487297,Srinivas Nagar,RKDAT000010,RKDAT000010,,,,518501,,"# 28-688 D, TTD Road, Srinivas Nagar, Kalyana Mandapam, Nandyala - 518 501, AP",08514-225502,9966074026,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.704103630881413,0,,
3251,15.630361,77.287613,"Peter England Store, Adoni, AP",RKDC000977,RKDC000977,,,,518001," Adoni, AP","664 Ragavendra Colony, AAS College Road, Adoni",08152231129,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,4.267815191918149,0,,
8556,13.2205,79.099281,PE Chitoor,67255,67255,,,,517001,,"Peter England Showroom, situated at 10 - 372, DI Road, Chittoor ,Andhra Pradesh - 517001.
",9908807124,9908807124,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,13.607741729400605,0,,
2743,13.217556,79.10083,"Peter England Store, Chittoor",RKDAT000003,RKDAT000003,,,,517001, Chittoor,"Hno: 18-971,
Prakasham High Road,
Chittoor
Ph:- 0852-233568",Ph:- 0852-233568,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.738457777877333,0,,
3407,13.217556,79.10083,"Peter England Store, Chittoor",RKDAT000003,RKDAT000003,,,,517001, Chittoor,"Hno: 18-971,
Prakasham High Road,
Chittoor
Ph:- 0852-233568",8572233568,9550020082,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.738457777877333,0,,
5939,13.622977,79.42749,Peter England,63938,63938,,,,517501,,"""Peter England
19-4-9g, SY . No.134/3c,ward no.19, s.t.v.nagar area,tirupati town,chittoor,andhra pradesh-517501""",7075558106,8248699094,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,6.810211740000282,0,,
3002,13.555306,78.509193,"Peter England Store, Madanapalle",RKDAT000007,RKDAT000007,,,,517325, Madanapalle,"# 16-2, Akbari Complex, CTM Road, Behind Axis Bank, Madanapalli",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.766416513950016,0,,
3666,13.555306,78.509193,"Peter England Store, Madanapalle",RKDAT000007,RKDAT000007,,,,517325, Madanapalle,"# 16-2, Akbari Complex, CTM Road, Behind Axis Bank, Madanapalli",8571225399,9000027702,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.766416513950016,0,,
3893,12.964028,79.137665,"Peter England Store, Katpadi, Thirunagar, Vellore",62677,62677,,,,632006," Thirunagar, Vellore","Peter England, Plot No. 314/3, Katpadi Road, Thirunagar, Vellore - 632006.",0416-2248369,8825771240,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,12.13225471513162,0,,
605,12.953194,79.137032,"PE Mainline KATPADI RD-THIRUNAGAR, Vellore",62677,62677,,,,632006,"Thiru Nagar, Vellore"," Peter England, No:314/3, Katpadi Road , Thiru Nagar, Vellore - 632006",0416-2248369,9740563181,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.298679259772769,0,,
3892,12.913212,79.13176,"Peter England Generation - Officers Line Road, Vellore-GEN",62820,62820,,,,632001," Officers Line Road, Vellore,","Peter England, Municipal Door No. 24, New no. 6, 6/1, Next to Bata Showroom, Officers Line Road, Vellore - 632 001",0416-4500451,9962841995,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,14.988403276593326,0,,
2577,26.370001,91.271698,Peter England,62784,62784,,,,781007,"781018 , 781001 , 781034 , 781006, 781005, 781036, 781021 ","Shop no. 1A, DAG No. 1608 of K.P.Patta No:369, Village Sahar Ulubari Dwitya Khada Under Mouza Ulubari in the district of Kamrup, Guwahati - 781007.",7086079600,6001075882,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.595722524009694,0,,
2668,26.499971,90.96817,"Peter England Store, Barpeta Road",VGC000004,VGC000004,,,,781301," Barpeta Road,","Main Road, Kandarpa Bhawan , Barpeta Road-781301",9435123205,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,0.33749761471378303,0,,
9123,26.76111,94.213295,DESTINYY,65634,65634,,,,785001,,"C/O WOOL HOUSE   PETERENGLAND SHOWROOM, GARALI, JORHAT, Pin - 785001
",9435095702,9435095702,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,0,1,5,5.322814288155547,0,,
9169,25.922188,93.734383,MS FERN,61609,61609,,,,797112,,"Nyamo Lotha Rd, beside Plaza Bakery, N.S.T. Colony, Dimapur, Nagaland 797112
",7005287055,9774775711,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,11.907943022861918,0,,
3473,25.908028,93.72142,"Peter England Store, Dimapur",VGC000038,VGC000038,,,,797112, Dimapur,"Church Road, Dimapur-797112",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,13.8692126173054,0,,
3841,24.822832,92.799667,"Peter England Store, Silchar",VGC000005,VGC000005,,,,788001, Silchar,"Dewanji Bazar, Silchar-788001",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,1.0381552885429033,0,,
9170,24.821413,92.800186,NAHATA TEX,65650,65650,,,,788001,,"Peter England Showroom ,  Shop NO. F-1, F-2 , F-3 , Goldghi Municipal Market , Nazirpatty , Silchar, Assam - 788001.
",7002647795,7002647795,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,1.164806828471802,0,,
3056,26.182667,91.740692,"Peter England Store, Nagaon, Assam",VGC000017,VGC000017,,,,782001," Nagaon, Assam","A.T.Road, Marwari Patty, Nagaon-782001",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.522780981999242,0,,
3720,26.182667,91.740692,"Peter England Store, Nagaon, Assam",VGC000017,VGC000017,,,,782001," Nagaon, Assam","A.T.Road, Marwari Patty, Nagaon-782001",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.522780981999242,0,,
8854,26.161949,91.772888,MOS G S Road Guwahati,67649,67649,,,,781006,,"Peter England Showroom,Gr. & 1st Flr, Situated at G.S. Road, Guwahati,Assam - 781005",3613503441,9066618736,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,9.592681382378808,0,,
3527,26.155306,91.778893,"Peter England Store, G.S.Road, Guwahati",VGC000001,VGC000001,,,,781005," G.S.Road, Guwahati","Christian Basti , Opp Church, G.S.Road, Guwahati-781005",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,10.2743297053034,0,,
7757,30.73769,76.783508,Peter England,63870,63870,,,,160017,,"Peter England Showroom, Shop no. S.C.O.-49, Sector-17E, Chandigarh-160017",9899211455,,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,0.8655192028253988,0,,
671,30.737883,76.782509,"PE Mainline SEC 17, CHANDIGARH",62790,62790,,,,160017,"Sector 17, Chandigarh, 160009, 160014, 160015, 160022, 160019, 160018, 160016"," Peter England, Sco-33 Ground floor, Sec-17 E 160017",1722703900,8923829023,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,0.8707424858439534,0,,
3380,30.737883,76.782509,"Peter England Store, Sec 17, Chandigarh",62790,62790,,,,160017," Sec 17, Chandigarh","SCO No. 33, Ground Floor, Sector 17-E, Chandigarh - 160017.",1722703900,8923829023,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,0.8707424858439534,0,,
446,30.739796,76.782883,"PE Mainline SEC 17C, CHD",61347,61347,,,,160017,"Sector 17, Chandigarh, 160004, 160036, 160017, 160014, 160101, 160012, 160018, 160002, 160001, 160102, 160019, 160011, 160015, 160018, 160020, 160022, 160023, 160030, 160036, 160047, 160009, 160059, 160071, 160056, 160055"," Peter England, SCO 74, SEC-17C, CHANDIGARH - 160017",0172-2700702,9419105263,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,1.086180281569058,0,,
3378,30.739796,76.782883,"Peter England Store, Sector 17C, Chandigarh",61347,61347,,,,160017," Sector 17C, Chandigarh","SCO 74, Sector 17C, Chandigarh - 160 017.",0172-2700702,9419105263,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,1.086180281569058,0,,
5892,30.705919,76.801498,Peter England,63945,63945,,,,160002,,"Peter England Showroom,  No.178-178A,Chandigarh Industrial Area, Business Park, Phase - I, Unit no.132,1st floor,Elante Mall, Chandigarh-160002",6239271591,,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,3.2991160888184736,0,,
3379,30.705334,76.801613,"Peter England Generation, Elante Mall, Chandigarh",62832,62832,,,,160002," Elante Mall, Chandigarh","No.178-178A, Chandigarh Industrial Area, Business Park, Phase - I, Chandigarh - 160002.",0172-4185002,7999638531,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.3586474905709305,0,,
2340,30.705305,76.801613,"PE Mainline ELANTE MALL, Chandigarh",62832,62832,,,,160017,"Sector 17, Chandigarh"," Peter England, Peter England Shop no 122 first floor Elante Mall 178-178A indutrial Area. Chandigarh",0172-4185002,7999638531,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.36125662990681,0,,
7083,30.705225,76.726379,Peter England-Phase 7. Mohali,F1686,F1686,,,,160055,,"SCO 89, Phase 7 Main Market Mohali,160055",9815552746,NA,NA,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,0,0,0,0,1,5,5.951042250095378,0,,
8115,30.703838,76.726524,Peter England,69416,69416,,,,160062,,"SCO -89, Phase-7, sector-61, SAS NAGAR (MOHALI)  - PIN:160062",0172-5078053,,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,0,1,5,6.01217044340129,0,,
3688,30.704193,76.726196,"Peter England Store, Mohali",ARMC000001,ARMC000001,,,,160055, Mohali,"In Fashion, SCO 89 Phase 7, Mohali-160055",0,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,6.020620173966671,0,,
4553,30.700777,76.84951,PETER ENGLAND,63818,63818,,,,134109,"134107, 134108, 160019, 160009, 140301 811112, 140107, 134113, 160101","Peter EnglandDSS 400, Sector 8, Panchkula - 134109
",0172-4677400,,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,0,1,5,7.273288164252434,0,,
623,30.700777,76.849556,"PE Mainline SECTOR 8, PANCHKULA",62704,62704,,,,134109,"Sector 8, Puchkula"," Peter England, DSS 400, Sector 8, Panchkula, Haryana -134109",0172-4677400,9996660641,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.2772001065607475,0,,
3755,30.699333,76.848999,"Peter England Store, Sector 8, Panchkula",62704,62704,,,,134109," Sector 8, Panchkula","DSS 400, Sector 8, Panchkula - 134109.",,9996660641,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.303497519458682,0,,
3754,30.686193,76.839279,"Peter England Store, SECTOR 11, Panchkula",62590,62590,,,,134109," SECTOR 11, Panchkula","SCO 40,Sector 11,Panchkula - 134109",,8089306307,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,7.372167862644924,0,,
562,30.686693,76.849442,"PE Mainline SECTOR 11, Panchkula",62590,62590,,,,134109,"Sector 11, Puchkula, 131409, "," Peter England, SCO 40, Sector 11, Panchkula - 134109",0172-46352299,8089306307,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,8.092374800049791,0,,
3687,30.736372,76.678925,"Peter England Store, North Country Mall, Mohali",62711,62711,,,,140307," North Country Mall, Mohali","UGF 32,1st Floor North Country Mall, Mohali Kharar Road, NH21, Mohali - 140307",,7508893511,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,1,1,5,9.82875624845426,0,,
1191,30.736372,76.678925,"PE Mainline NORTH COUNTRY MALL, MOHALI",62711,62711,,,,140307,"North Country Mall, Mohali, 141307, 160055, "," Peter England, UGF 47, North Country Mall, Mohali Kharar Road, NH21, Mohali - 140307",0172 6703204,7508893511,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,9.82875624845426,0,,
3467,28.70936,77.20153,"Peter England Store, Mukherjee Nagar, New Delhi",ARKC000352,ARKC000352,,,,110033," Mukherjee Nagar, New Delhi","Shop No 1412, Mukherjee Nagar, New Delhi",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,0.531805338746568,0,,
3462,28.717667,77.174583,"Peter England Store, Adharsh Nagar, Delhi",ARKC000330,ARKC000330,,,,110033," Adharsh Nagar, Delhi","B-1 Majlis Park, Adarsh Nagar, New Delhi",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.125655760444793,0,,
448,28.681473,77.20462,PE Mainline KAMLANAGAR,61350,61350,,,,110007,"Kamlanagar, 110007, 110052, 110009, 110054, 110033, 110034 110085, 110088"," Peter England, No-119, E Block, Kamla Nagar, New Delhi-110007",011-47092052/47092053,9894983153,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.408249205221264,0,,
3427,28.681473,77.20462,"Peter England Store, Kamala Nagar, Delhi",61350,61350,,,,110007," Kamala Nagar, Delhi","No.119, E Block, Kamalanagar, New Delhi - 110 007.",011-47092052/3,9894983153,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,1,1,1,5,3.408249205221264,0,,
413,28.680944,77.20372,"PE Mainline SPARK MALL, DELHI",62761,62761,,,,110007,"Spark Mall, Kamla nagar"," Peter England, 101, Mandeliya road, Spark Mall, kamla Nagar, New Delhi 110007",011-23845420,7396664987,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.471469743871525,0,,
3454,28.680918,77.203697,"Peter England Store, Sector 7, Rohini",ARKC000309,ARKC000309,,,,110085," Sector 7, Rohini","Shop No.2,14, Pocket C-8, Sector-7, Rohini, New Delhi-110085",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.474576478464529,0,,
3443,28.680803,77.204994,"Peter England Store, Kamla Nagar, New Delhi",ARKC000028,ARKC000028,,,,110007," Kamla Nagar, New Delhi","32, Bangalow Road, Kamla Nagar, New Delhi-110007",,0,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.481416877587095,0,,
3440,28.680801,77.203911,"Peter England Store, Spark Mall, Delhi",62761,62761,,,,110007," Spark Mall, Delhi","101, Mandeliya Road, Spark Mall, Kamalanagar, New Delhi - 110007.",011-23842382,7396664987,,https://imagescdn.peterengland.com/img/app/brand/production/3.pe.jpg,,0,0,0,1,5,3.486206929171994,0,,
